household_id,no_of_household_members,no_of_storeys
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2243,4,3.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2244,6,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2245,3,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2246,5,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2247,3,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2248,6,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2249,5,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2250,4,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2251,7,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2252,2,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2253,6,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2254,4,1.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2255,2,3.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2256,2,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2257,1,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2258,4,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2259,3,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2260,5,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2261,2,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2262,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2263,4,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2264,5,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
ID2265,3,1.0
