household_id,no_of_household_members,floor_area
ID1506,3,2000.0
ID1506,3,2000.0
ID1506,3,2000.0
ID1506,3,2000.0
ID1506,3,2000.0
ID1506,3,2000.0
ID1506,3,2000.0
ID1506,3,2000.0
ID1506,3,2000.0
ID1506,3,2000.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1507,4,1050.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1508,4,875.0
ID1509,1,1000.0
ID1509,1,1000.0
ID1509,1,1000.0
ID1509,1,1000.0
ID1509,1,1000.0
ID1509,1,1000.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1510,2,783.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1511,2,100.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1512,3,3600.0
ID1513,2,250.0
ID1513,2,250.0
ID1513,2,250.0
ID1513,2,250.0
ID1513,2,250.0
ID1513,2,250.0
ID1513,2,250.0
ID1513,2,250.0
ID1513,2,250.0
ID1513,2,250.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1514,4,400.0
ID1515,3,300.0
ID1515,3,300.0
ID1515,3,300.0
ID1515,3,300.0
ID1515,3,300.0
ID1515,3,300.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1516,6,2400.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1517,6,3000.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1518,7,350.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1519,3,400.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1520,4,850.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1521,6,3000.0
ID1522,2,400.0
ID1522,2,400.0
ID1522,2,400.0
ID1522,2,400.0
ID1522,2,400.0
ID1522,2,400.0
ID1522,2,400.0
ID1522,2,400.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1523,5,950.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1524,5,2400.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1525,3,1250.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1526,4,100.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1527,2,2400.0
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1528,4,272.25
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1529,4,690.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1530,2,4000.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1531,3,400.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1532,3,500.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1533,3,300.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1534,6,1000.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1535,5,800.0
ID1536,5,2400.0
ID1536,5,2400.0
ID1536,5,2400.0
ID1536,5,2400.0
ID1536,5,2400.0
ID1536,5,2400.0
ID1536,5,2400.0
ID1536,5,2400.0
ID1536,5,2400.0
